Wavelength_nm;Hydrogen (H);Mercury (Hg);Sodium (Na);Neon (Ne);Argon (Ar);Helium (He);Krypton (Kr);Xenon (Xe);Cadmium (Cd);Neon-Argon Mix;Fluorescent 2-band;Fluorescent 3-band;Fluorescent 4-band;LED Violet;LED Blue;LED Cyan;LED Green;LED Yellow;LED Amber;LED Orange;LED Red;LED White Warm;LED White Neutral;LED White Cool;Solar AM1.5G;Incandescent 2700K;Tungsten 2856K (Illuminant A);Halogen 3000K;Halogen 3200K;Cadmium-Mercury (Cd/Hg);Mercury-Argon (Hg/Ar);Mercury-Neon (Hg/Ne);Neon-Argon (Ne/Ar);Argon-Krypton (Ar/Kr);Mercury-Cadmium-Argon (Hg/Cd/Ar);Mercury-Neon-Argon (Hg/Ne/Ar)
487.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000129;0.0;0.0;0.0;0.087436;0.575467;0.079393;0.0;0.0;0.0;0.0;0.27375;0.399968;0.500001;0.997983;0.1314;0.18032;0.231606;0.310292;0.0;0.0;0.0;0.0;0.0;0.0;0.0
488.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.078367;0.600946;0.085778;0.0;0.0;0.0;0.0;0.277506;0.406341;0.508174;0.998125;0.132202;0.181308;0.232757;0.311638;0.0;0.0;0.0;0.0;0.0;0.0;0.0
488.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.8e-05;0.0;0.0;0.0;0.07007;0.626443;0.092565;0.0;0.0;0.0;0.0;0.281371;0.412763;0.516381;0.998261;0.133005;0.182299;0.233911;0.312986;0.0;0.0;0.0;0.0;0.0;0.0;0.0
489.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.1e-05;0.0;0.0;0.0;0.0625;0.651869;0.099769;0.0;0.0;0.0;0.0;0.285339;0.419234;0.52462;0.998392;0.133812;0.183293;0.235066;0.314335;0.0;0.0;0.0;0.0;0.0;0.0;0.0
489.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.7e-05;0.0;0.0;0.0;0.055614;0.677128;0.107406;0.0;0.0;0.0;0.0;0.289401;0.42575;0.532888;0.998518;0.13462;0.184289;0.236224;0.315685;0.0;0.0;0.0;0.0;0.0;0.0;0.0
490.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.6e-05;0.0;0.0;0.0;0.049368;0.702123;0.115488;0.0;0.0;0.0;0.0;0.293553;0.43231;0.541183;0.998639;0.135432;0.185287;0.237384;0.317037;0.0;0.0;0.0;0.0;0.0;0.0;0.0
490.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8e-05;0.0;0.0;0.0;0.043718;0.726755;0.124029;0.0;0.0;0.0;0.0;0.297787;0.438914;0.549501;0.998754;0.136246;0.186287;0.238546;0.31839;0.0;0.0;0.0;0.0;0.0;0.0;0.0
491.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1e-05;0.0;0.0;0.0;0.038622;0.750922;0.133043;0.0;0.0;0.0;0.0;0.3021;0.445558;0.55784;0.998864;0.137062;0.18729;0.23971;0.319745;0.0;0.0;0.0;0.0;0.0;0.0;0.0
491.5;0.0;0.0;0.0;0.0;0.0;0.001418;0.0;0.000203;0.0;0.0;1.6e-05;0.0;0.0;0.0;0.034037;0.774522;0.142541;0.0;0.0;0.0;0.0;0.306486;0.452242;0.566198;0.998969;0.137881;0.188296;0.240876;0.321101;0.0;0.0;0.0;0.0;0.0;0.0;0.0
492.0;0.0;0.0;0.0;0.0;0.0;0.208457;0.0;0.090702;0.0;0.0;1.2e-05;0.0;0.0;0.0;0.029925;0.797452;0.152533;0.0;0.0;0.0;0.0;0.310941;0.458964;0.57457;0.999068;0.138702;0.189303;0.242044;0.322458;0.0;0.0;0.0;0.0;0.0;0.0;0.0
492.5;0.0;0.0;0.0;0.0;0.0;0.119727;0.0;0.157922;0.0;0.0;9e-06;0.0;0.0;0.0;0.026246;0.81961;0.163031;0.0;0.0;0.0;0.0;0.315461;0.465722;0.582954;0.999163;0.139526;0.190313;0.243214;0.323816;0.0;0.0;0.0;0.0;0.0;0.0;0.0
493.0;0.0;0.0;0.0;0.0;0.0;0.000269;0.0;0.001074;0.0;0.0;7e-06;0.0;0.0;0.0;0.022965;0.840896;0.174042;0.0;0.0;0.0;0.0;0.320043;0.472515;0.591347;0.999252;0.140352;0.191326;0.244386;0.325176;0.0;0.0;0.0;0.0;0.0;0.0;0.0
493.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5e-06;0.0;0.0;0.0;0.020045;0.861211;0.185574;0.0;0.0;0.0;0.0;0.324683;0.479341;0.599745;0.999336;0.141181;0.19234;0.24556;0.326537;0.0;0.0;0.0;0.0;0.0;0.0;0.0
494.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4e-06;0.0;0.0;0.0;0.017454;0.880458;0.197634;0.0;0.0;0.0;0.0;0.329379;0.486199;0.608147;0.999415;0.142012;0.193357;0.246736;0.327899;0.0;0.0;0.0;0.0;0.0;0.0;0.0
494.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3e-06;0.0;0.0;0.0;0.015162;0.898545;0.210224;0.0;0.0;0.0;0.0;0.334128;0.493087;0.616547;0.999489;0.142846;0.194377;0.247914;0.329263;0.0;0.0;0.0;0.0;0.0;0.0;0.0
495.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-06;0.0;0.0;0.0;0.013139;0.915384;0.223349;0.0;0.0;0.0;0.0;0.338928;0.500004;0.624944;0.999558;0.143682;0.195398;0.249094;0.330628;0.0;0.0;0.0;0.0;0.0;0.0;0.0
495.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-06;0.0;0.0;0.0;0.011359;0.930891;0.237008;0.0;0.0;0.0;0.0;0.343776;0.506947;0.633334;0.999622;0.144521;0.196422;0.250276;0.331993;0.0;0.0;0.0;0.0;0.0;0.0;0.0
496.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-06;0.0;0.0;0.0;0.009796;0.944988;0.251202;0.0;0.0;0.0;0.0;0.348671;0.513917;0.641713;0.999681;0.145362;0.197448;0.251459;0.333361;0.0;0.0;0.0;0.0;0.0;0.0;0.0
496.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-06;0.0;0.0;0.0;0.008428;0.957603;0.265927;0.0;0.0;0.0;0.0;0.353612;0.520909;0.650078;0.999734;0.146206;0.198477;0.252645;0.334729;0.0;0.0;0.0;0.0;0.0;0.0;0.0
497.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-06;0.0;0.0;0.0;0.007233;0.968673;0.281177;0.0;0.0;0.0;0.0;0.358596;0.527924;0.658426;0.999783;0.147052;0.199508;0.253833;0.336098;0.0;0.0;0.0;0.0;0.0;0.0;0.0
497.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006193;0.97814;0.296945;0.0;0.0;0.0;0.0;0.363621;0.53496;0.666753;0.999827;0.1479;0.200541;0.255022;0.337469;0.0;0.0;0.0;0.0;0.0;0.0;0.0
498.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00529;0.985954;0.313222;0.0;0.0;0.0;0.0;0.368688;0.542014;0.675056;0.999866;0.148751;0.201576;0.256214;0.33884;0.0;0.0;0.0;0.0;0.0;0.0;0.0
498.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004508;0.992075;0.329996;0.0;0.0;0.0;0.0;0.373794;0.549085;0.683331;0.999899;0.149604;0.202613;0.257407;0.340213;0.0;0.0;0.0;0.0;0.0;0.0;0.0
499.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003832;0.99647;0.34725;0.0;0.0;0.0;0.0;0.378938;0.556171;0.691575;0.999928;0.15046;0.203653;0.258602;0.341587;0.0;0.0;0.0;0.0;0.0;0.0;0.0
499.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003249;0.999116;0.364969;0.0;0.0;0.0;0.0;0.38412;0.563271;0.699785;0.999952;0.151318;0.204695;0.259799;0.342962;0.0;0.0;0.0;0.0;0.0;0.0;0.0
500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002749;1.0;0.383133;0.0;0.0;0.0;0.0;0.389338;0.570382;0.707955;0.999972;0.152179;0.205739;0.260998;0.344338;0.0;0.0;0.0;0.0;0.0;0.0;0.0
500.5;0.0;0.0;0.0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00232;0.999116;0.401718;0.0;0.0;0.0;0.0;0.394591;0.577503;0.716084;0.999986;0.153041;0.206785;0.262199;0.345714;0.0;0.0;0.0;0.0;0.0;0.0;0.0
501.0;0.0;0.0;0.0;0.0;0.0;0.007266;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001953;0.99647;0.4207;0.0;0.0;0.0;0.0;0.399878;0.584632;0.724167;0.999995;0.153907;0.207834;0.263401;0.347092;0.0;0.0;0.0;0.0;0.0;0.0;0.0
501.5;0.0;0.0;0.0;0.0;0.0;0.352417;0.0;0.0;0.0;0.0;0.0;1e-06;1e-06;0.0;0.00164;0.992075;0.440051;0.0;0.0;0.0;0.0;0.405199;0.591767;0.732201;1.0;0.154774;0.208884;0.264605;0.348471;0.0;0.0;0.0;0.0;0.0;0.0;0.0
502.0;0.0;0.0;0.0;0.0;0.0;0.066771;0.0;0.0;0.0;0.0;0.0;1e-06;1e-06;0.0;0.001374;0.985954;0.459741;0.0;0.0;0.0;0.0;0.410553;0.598905;0.740182;1.0;0.155644;0.209937;0.265811;0.349851;0.0;0.0;0.0;0.0;0.0;0.0;0.0
502.5;0.0;0.0;0.0;0.0;0.0;4.9e-05;0.0;0.0;0.0;0.0;0.0;1e-06;1e-06;0.0;0.001149;0.97814;0.479736;0.0;0.0;0.0;0.0;0.415939;0.606046;0.748106;0.999995;0.156517;0.210992;0.267019;0.351232;0.0;0.0;0.0;0.0;0.0;0.0;0.0
503.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-06;1e-06;0.0;0.000958;0.968673;0.5;0.0;0.0;0.0;0.0;0.421356;0.613187;0.75597;0.999985;0.157392;0.212049;0.268228;0.352614;0.0;0.0;0.0;0.0;0.0;0.0;0.0
503.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-06;2e-06;0.0;0.000797;0.957603;0.520496;0.0;0.0;0.0;0.0;0.426803;0.620327;0.76377;0.999971;0.158269;0.213108;0.269439;0.353997;0.0;0.0;0.0;0.0;0.0;0.0;0.0
504.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3e-06;3e-06;0.0;0.000661;0.944988;0.541182;0.0;0.0;0.0;0.0;0.432279;0.627462;0.771503;0.999952;0.159148;0.21417;0.270652;0.35538;0.0;0.0;0.0;0.0;0.0;0.0;0.0
504.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4e-06;4e-06;0.0;0.000547;0.930891;0.562017;0.0;0.0;0.0;0.0;0.437784;0.634591;0.779165;0.999928;0.16003;0.215233;0.271867;0.356765;0.0;0.0;0.0;0.0;0.0;0.0;0.0
505.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5e-06;5e-06;0.0;0.000452;0.915384;0.582954;0.0;0.0;0.0;0.0;0.443317;0.641713;0.786751;0.999899;0.160914;0.216299;0.273083;0.358151;0.0;0.0;0.0;0.0;0.0;0.0;0.0
505.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7e-06;7e-06;0.0;0.000372;0.898545;0.603946;0.0;0.0;0.0;0.0;0.448877;0.648824;0.794259;0.999866;0.161801;0.217366;0.274301;0.359537;0.0;0.0;0.0;0.0;0.0;0.0;0.0
506.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-05;1e-05;0.0;0.000306;0.880458;0.624944;0.0;0.0;0.0;0.0;0.454463;0.655924;0.801685;0.999828;0.16269;0.218436;0.275521;0.360924;0.0;0.0;0.0;0.0;0.0;0.0;0.0
506.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4e-05;1.3e-05;0.0;0.000251;0.861211;0.645898;0.0;0.0;0.0;0.0;0.460075;0.663009;0.809025;0.999785;0.163581;0.219508;0.276742;0.362312;0.0;0.0;0.0;0.0;0.0;0.0;0.0
507.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9e-05;1.8e-05;0.0;0.000205;0.840896;0.666753;0.0;0.0;0.0;0.0;0.465712;0.670078;0.816275;0.999738;0.164474;0.220582;0.277965;0.363701;0.0;0.0;0.0;0.0;0.0;0.0;0.0
507.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-06;0.0;0.0;2.5e-05;2.4e-05;0.0;0.000168;0.81961;0.687458;0.0;0.0;0.0;0.0;0.471372;0.677128;0.823433;0.999687;0.16537;0.221658;0.27919;0.365091;1e-06;0.0;0.0;0.0;0.0;1e-06;0.0
508.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007266;0.0;0.0;3.4e-05;3.2e-05;0.0;0.000136;0.797452;0.707955;0.0;0.0;0.0;0.0;0.477055;0.684157;0.830494;0.99963;0.166268;0.222736;0.280416;0.366481;0.008247;0.0;0.0;0.0;0.0;0.007381;0.0
508.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.352417;0.0;0.0;4.5e-05;4.3e-05;0.0;0.000111;0.774522;0.72819;0.0;0.0;0.0;0.0;0.48276;0.691164;0.837455;0.99957;0.167168;0.223816;0.281644;0.367872;0.4;0.0;0.0;0.0;0.0;0.35801;0.0
509.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.066771;0.0;0.0;6e-05;5.7e-05;0.0;9e-05;0.750922;0.748106;0.0;0.0;0.0;0.0;0.488487;0.698146;0.844312;0.999504;0.168071;0.224898;0.282873;0.369264;0.075786;0.0;0.0;0.0;0.0;0.06783;0.0
509.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.9e-05;0.0;0.0;8e-05;7.6e-05;0.0;7.2e-05;0.726755;0.767645;0.0;0.0;0.0;0.0;0.494234;0.7051;0.851062;0.999434;0.168976;0.225981;0.284104;0.370657;5.6e-05;0.0;0.0;0.0;0.0;5e-05;0.0
510.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000105;0.0001;0.0;5.8e-05;0.702123;0.786751;0.0;0.0;0.0;0.0;0.500001;0.712025;0.857701;0.99936;0.169883;0.227067;0.285337;0.37205;0.0;0.0;0.0;0.0;0.0;0.0;0.0
510.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000138;0.000131;0.0;4.7e-05;0.677128;0.805366;0.0;0.0;0.0;0.0;0.505786;0.718918;0.864226;0.999281;0.170792;0.228155;0.286571;0.373444;0.0;0.0;0.0;0.0;0.0;0.0;0.0
511.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00018;0.000172;0.0;3.8e-05;0.651869;0.823433;0.0;0.0;0.0;0.0;0.511589;0.725778;0.870634;0.999198;0.171704;0.229245;0.287806;0.374839;0.0;0.0;0.0;0.0;0.0;0.0;0.0
511.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000234;0.000223;0.0;3e-05;0.626443;0.840896;0.0;0.0;0.0;0.0;0.517409;0.732601;0.876921;0.99911;0.172618;0.230337;0.289043;0.376235;0.0;0.0;0.0;0.0;0.0;0.0;0.0
512.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000303;0.000289;0.0;2.4e-05;0.600946;0.857701;0.0;0.0;0.0;0.0;0.523244;0.739386;0.883084;0.999018;0.173534;0.231431;0.290282;0.377631;0.0;0.0;0.0;0.0;0.0;0.0;0.0
512.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000391;0.000373;0.0;1.9e-05;0.575467;0.873793;0.0;0.0;0.0;0.0;0.529095;0.746131;0.88912;0.998922;0.174452;0.232527;0.291522;0.379028;0.0;0.0;0.0;0.0;0.0;0.0;0.0
513.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000502;0.000479;0.0;1.5e-05;0.550096;0.88912;0.0;0.0;0.0;0.0;0.534959;0.752832;0.895025;0.998821;0.175373;0.233624;0.292763;0.380425;0.0;0.0;0.0;0.0;0.0;0.0;0.0
513.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000642;0.000613;0.0;1.2e-05;0.524914;0.903631;0.0;0.0;0.0;0.0;0.540836;0.759488;0.900797;0.998716;0.176296;0.234724;0.294006;0.381823;0.0;0.0;0.0;0.0;0.0;0.0;0.0
514.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000817;0.000781;0.0;1e-05;0.5;0.917279;0.0;0.0;0.0;0.0;0.546726;0.766098;0.906431;0.998606;0.177221;0.235826;0.295251;0.383222;0.0;0.0;0.0;0.0;0.0;0.0;0.0
514.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001036;0.00099;0.0;8e-06;0.475427;0.930017;0.0;0.0;0.0;0.0;0.552626;0.772657;0.911927;0.998492;0.178148;0.236929;0.296497;0.384621;0.0;0.0;0.0;0.0;0.0;0.0;0.0
515.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001309;0.00125;0.0;6e-06;0.451263;0.941801;0.0;0.0;0.0;0.0;0.558536;0.779165;0.917279;0.998374;0.179077;0.238034;0.297744;0.386021;0.0;0.0;0.0;0.0;0.0;0.0;0.0
515.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001645;0.001572;0.0;5e-06;0.427571;0.952592;0.0;0.0;0.0;0.0;0.564455;0.785618;0.922486;0.998252;0.180009;0.239141;0.298993;0.387421;0.0;0.0;0.0;0.0;0.0;0.0;0.0
516.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00206;0.001967;0.0;4e-06;0.404406;0.962352;0.0;0.0;0.0;0.0;0.570382;0.792015;0.927544;0.998094;0.180943;0.24025;0.300243;0.388822;0.0;0.0;0.0;0.0;0.0;0.0;0.0
516.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002567;0.002452;0.0;3e-06;0.381821;0.971047;0.0;0.0;0.0;0.0;0.576315;0.798354;0.932451;0.923142;0.181879;0.241361;0.301494;0.390223;0.0;0.0;0.0;0.0;0.0;0.0;0.0
517.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003186;0.003044;0.0;2e-06;0.359861;0.978645;0.0;0.0;0.0;0.0;0.582255;0.804631;0.937205;0.929824;0.182817;0.242474;0.302747;0.391625;0.0;0.0;0.0;0.0;0.0;0.0;0.0
517.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003938;0.003762;0.0;2e-06;0.338564;0.985122;0.0;0.0;0.0;0.0;0.588199;0.810846;0.941801;0.907897;0.183757;0.243588;0.304001;0.393027;0.0;0.0;0.0;0.0;0.0;0.0;0.0
518.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004846;0.004629;0.0;1e-06;0.317965;0.990452;0.0;0.0;0.0;0.0;0.594146;0.816995;0.946239;0.960324;0.184699;0.244705;0.305257;0.39443;0.0;0.0;0.0;0.0;0.0;0.0;0.0
518.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005939;0.005673;0.0;1e-06;0.298091;0.994618;0.0;0.0;0.0;0.0;0.600095;0.823077;0.950515;0.801029;0.185644;0.245823;0.306514;0.395833;0.0;0.0;0.0;0.0;0.0;0.0;0.0
519.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007246;0.006921;0.0;1e-06;0.278966;0.997604;0.0;0.0;0.0;0.0;0.606046;0.82909;0.954628;0.993227;0.18659;0.246943;0.307772;0.397237;0.0;0.0;0.0;0.0;0.0;0.0;0.0
519.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008803;0.008409;0.0;1e-06;0.260607;0.999401;0.0;0.0;0.0;0.0;0.611997;0.83503;0.958574;0.99712;0.187539;0.248065;0.309031;0.398641;0.0;0.0;0.0;0.0;0.0;0.0;0.0
520.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010649;0.010173;0.0;0.0;0.243026;1.0;0.0;0.0;0.0;0.0;0.617947;0.840896;0.962352;0.99696;0.18849;0.249188;0.310292;0.400045;0.0;0.0;0.0;0.0;0.0;0.0;0.0
520.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012828;0.012254;0.0;0.0;0.226231;0.999401;0.0;0.0;0.0;0.0;0.623895;0.846687;0.965959;0.996796;0.189443;0.250313;0.311554;0.40145;0.0;0.0;0.0;0.0;0.0;0.0;0.0
521.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015386;0.014697;0.0;0.0;0.210224;0.997604;0.0;0.0;0.0;0.0;0.629839;0.852399;0.969394;0.996627;0.190398;0.25144;0.312817;0.402855;0.0;0.0;0.0;0.0;0.0;0.0;0.0
521.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018376;0.017553;0.0;0.0;0.195005;0.994618;0.0;0.0;0.0;0.0;0.635779;0.85803;0.972655;0.996455;0.191355;0.252569;0.314082;0.404261;0.0;0.0;0.0;0.0;0.0;0.0;0.0
522.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.021853;0.020874;0.0;0.0;0.180568;0.990452;0.0;0.0;0.0;0.0;0.641713;0.863579;0.975739;0.996279;0.192315;0.2537;0.315348;0.405667;0.0;0.0;0.0;0.0;0.0;0.0;0.0
522.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.025877;0.024718;0.0;0.0;0.166904;0.985122;0.0;0.0;0.0;0.0;0.64764;0.869043;0.978645;0.996098;0.193276;0.254832;0.316615;0.407073;0.0;0.0;0.0;0.0;0.0;0.0;0.0
523.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03051;0.029144;0.0;0.0;0.154002;0.978645;0.0;0.0;0.0;0.0;0.653559;0.874421;0.981372;0.995914;0.19424;0.255966;0.317883;0.40848;0.0;0.0;0.0;0.0;0.0;0.0;0.0
523.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03582;0.034216;0.0;0.0;0.141846;0.971047;0.0;0.0;0.0;0.0;0.659468;0.87971;0.983917;0.995726;0.195205;0.257101;0.319152;0.409886;0.0;0.0;0.0;0.0;0.0;0.0;0.0
524.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.041875;0.04;0.0;0.0;0.130419;0.962352;0.0;0.0;0.0;0.0;0.665367;0.884908;0.98628;0.995533;0.196173;0.258239;0.320423;0.411294;0.0;0.0;0.0;0.0;0.0;0.0;0.0
524.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.048744;0.046561;0.0;0.0;0.1197;0.952592;0.0;0.0;0.0;0.0;0.671254;0.890014;0.988459;0.995337;0.197142;0.259378;0.321694;0.412701;0.0;0.0;0.0;0.0;0.0;0.0;0.0
525.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.056498;0.053968;0.0;0.0;0.109669;0.941801;0.0;0.0;0.0;0.0;0.677128;0.895025;0.990452;0.995137;0.198114;0.260518;0.322967;0.414109;0.0;0.0;0.0;0.0;0.0;0.0;0.0
525.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.065205;0.062285;0.0;0.0;0.1003;0.930017;0.0;0.0;0.0;0.0;0.682987;0.89994;0.992259;0.994933;0.199087;0.26166;0.324241;0.415516;0.0;0.0;0.0;0.0;0.0;0.0;0.0
526.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.074933;0.071578;0.0;0.0;0.09157;0.917279;0.0;0.0;0.0;0.0;0.688831;0.904756;0.993879;0.994725;0.200063;0.262804;0.325516;0.416924;0.0;0.0;0.0;0.0;0.0;0.0;0.0
526.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.085744;0.081905;0.0;0.0;0.083452;0.903631;0.0;0.0;0.0;0.0;0.694658;0.909471;0.99531;0.994459;0.201041;0.26395;0.326792;0.418333;0.0;0.0;0.0;0.0;0.0;0.0;0.0
527.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.097697;0.093322;0.0;0.0;0.075919;0.88912;0.0;0.0;0.0;0.0;0.700467;0.914085;0.996552;0.874981;0.20202;0.265097;0.32807;0.419741;0.0;0.0;0.0;0.0;0.0;0.0;0.0
527.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11084;0.105877;0.0;0.0;0.068945;0.873793;0.0;0.0;0.0;0.0;0.706256;0.918594;0.997604;0.994023;0.203002;0.266246;0.329348;0.42115;0.0;0.0;0.0;0.0;0.0;0.0;0.0
528.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125215;0.119608;0.0;0.0;0.0625;0.857701;0.0;0.0;0.0;0.0;0.712025;0.922998;0.998466;0.993854;0.203986;0.267396;0.330628;0.422559;0.0;0.0;0.0;0.0;0.0;0.0;0.0
528.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14085;0.134543;0.0;0.0;0.056558;0.840896;0.0;0.0;0.0;0.0;0.717772;0.927295;0.999137;0.993627;0.204971;0.268548;0.331908;0.423968;0.0;0.0;0.0;0.0;0.0;0.0;0.0
529.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.157761;0.150697;0.0;0.0;0.05109;0.823433;0.0;0.0;0.0;0.0;0.723495;0.931482;0.999616;0.993396;0.205959;0.269701;0.33319;0.425377;0.0;0.0;0.0;0.0;0.0;0.0;0.0
